iter,time,Atmosphere0,CCrust0,LMantle0,OCrust0,Oceans0,UMantle0,Erosion0,Erosion1,Erosion2,WindErosion0,WindErosion1,Subduction0,Subduction1,Volcanism0,Volcanism1,Volcanism2,Precipitation0,Rainout0,Rainout1,CometDelivery0,Convection0,HydrothermalCirculation0
802000,4010,2.7663965e+09,1.5311035e+18,1.7523703e+21,5.542252e+18,9.5538029e+13,6.735253e+20,8.7212431e+09,0,0,553279.31,6.9835163e+08,5.2651394e+10,2.771126e+09,1.1415683e+09,4.5662732e+10,5.9402383e+09,6.935976e+08,31139.007,529581.68,10200000,5.8562308e+09,4776899.4
804000,4020,2.7663965e+09,1.5321377e+18,1.7523694e+21,5.5422511e+18,9.5542218e+13,6.735252e+20,8.7271343e+09,0,0,553279.31,6.991903e+08,5.2651386e+10,2.7711256e+09,1.1415681e+09,4.5662726e+10,5.9402354e+09,6.9443543e+08,30503.523,530217.17,10200000,5.8563819e+09,4777108.9
806000,4030,2.7663965e+09,1.533172e+18,1.7523686e+21,5.5422503e+18,9.5546408e+13,6.7352511e+20,8.7330254e+09,0,0,553279.31,7.0002897e+08,5.2651378e+10,2.7711252e+09,1.141568e+09,4.5662719e+10,5.9402326e+09,6.9527326e+08,29868.04,530852.65,10200000,5.8565318e+09,4777318.3
808000,4040,2.7663965e+09,1.5342063e+18,1.7523678e+21,5.5422495e+18,9.5550597e+13,6.7352501e+20,8.7389166e+09,0,0,553279.31,7.0086763e+08,5.265137e+10,2.7711247e+09,1.1415678e+09,4.5662713e+10,5.9402297e+09,6.9611109e+08,29232.556,531488.13,10200000,5.8566804e+09,4777527.8
810000,4050,2.7663965e+09,1.5352405e+18,1.7523669e+21,5.5422486e+18,9.5554786e+13,6.7352492e+20,8.7448078e+09,0,0,553279.31,7.017063e+08,5.2651362e+10,2.7711243e+09,1.1415677e+09,4.5662706e+10,5.9402269e+09,6.9694892e+08,28597.073,532123.62,10200000,5.8568278e+09,4777737.2
812000,4060,2.7663965e+09,1.5362748e+18,1.7523661e+21,5.5422477e+18,9.5558975e+13,6.7352482e+20,8.7506989e+09,0,0,553279.31,7.0254497e+08,5.2651353e+10,2.7711239e+09,1.1415675e+09,4.56627e+10,5.9402241e+09,6.9778675e+08,27961.59,532759.1,10200000,5.8569739e+09,4777946.7
814000,4070,2.7663965e+09,1.537309e+18,1.7523653e+21,5.5422469e+18,9.5563164e+13,6.7352472e+20,8.7565901e+09,0,0,553279.31,7.0338363e+08,5.2651345e+10,2.7711234e+09,1.1415673e+09,4.5662693e+10,5.9402213e+09,6.9862458e+08,27326.106,533394.58,10200000,5.8571187e+09,4778156.1
816000,4080,2.7663965e+09,1.5383433e+18,1.7523644e+21,5.542246e+18,9.5567353e+13,6.7352462e+20,8.7624812e+09,0,0,553279.31,7.042223e+08,5.2651337e+10,2.771123e+09,1.1415672e+09,4.5662686e+10,5.9402185e+09,6.9946241e+08,26690.623,534030.07,10200000,5.8572623e+09,4778365.6
818000,4090,2.7663965e+09,1.5393775e+18,1.7523636e+21,5.5422451e+18,9.5571542e+13,6.7352452e+20,8.7683723e+09,0,0,553279.31,7.0506097e+08,5.2651328e+10,2.7711225e+09,1.141567e+09,4.5662679e+10,5.9402156e+09,7.0030024e+08,26055.139,534665.55,10200000,5.8574047e+09,4778575.1
820000,4100,2.7663965e+09,1.5404117e+18,1.7523628e+21,5.5422441e+18,9.5575731e+13,6.7352441e+20,8.7742634e+09,0,0,553279.31,7.0589963e+08,5.2651319e+10,2.7711221e+09,1.1415668e+09,4.5662672e+10,5.9402128e+09,7.0113807e+08,25419.656,535301.03,10200000,5.8575459e+09,4778784.5
822000,4110,2.7663965e+09,1.541446e+18,1.752362e+21,5.5422432e+18,9.557992e+13,6.7352431e+20,8.7801545e+09,0,0,553279.31,7.067383e+08,5.265131e+10,2.7711216e+09,1.1415666e+09,4.5662665e+10,5.94021e+09,7.019759e+08,24784.172,535936.52,10200000,5.8576858e+09,4778994
824000,4120,2.7663965e+09,1.5424802e+18,1.7523611e+21,5.5422423e+18,9.558411e+13,6.735242e+20,8.7860455e+09,0,0,553279.31,7.0757697e+08,5.2651302e+10,2.7711211e+09,1.1415664e+09,4.5662658e+10,5.9402072e+09,7.0281373e+08,24148.689,536572,10200000,5.8578246e+09,4779203.4
826000,4130,2.7663965e+09,1.5435145e+18,1.7523603e+21,5.5422413e+18,9.5588299e+13,6.7352409e+20,8.7919366e+09,0,0,553279.31,7.0841563e+08,5.2651293e+10,2.7711207e+09,1.1415663e+09,4.566265e+10,5.9402045e+09,7.0365156e+08,23513.205,537207.49,10200000,5.8579622e+09,4779412.9
828000,4140,2.7663965e+09,1.5445487e+18,1.7523595e+21,5.5422404e+18,9.5592488e+13,6.7352398e+20,8.7978277e+09,0,0,553279.31,7.092543e+08,5.2651283e+10,2.7711202e+09,1.1415661e+09,4.5662643e+10,5.9402017e+09,7.0448939e+08,22877.722,537842.97,10200000,5.8580985e+09,4779622.3
830000,4150,2.7663965e+09,1.5455829e+18,1.7523587e+21,5.5422394e+18,9.5596677e+13,6.7352387e+20,8.8037187e+09,0,0,553279.31,7.1009297e+08,5.2651274e+10,2.7711197e+09,1.1415659e+09,4.5662635e+10,5.9401989e+09,7.0532722e+08,22242.238,538478.45,10200000,5.8582337e+09,4779831.8
832000,4160,2.7663965e+09,1.5466172e+18,1.7523579e+21,5.5422384e+18,9.5600866e+13,6.7352376e+20,8.8096097e+09,0,0,553279.31,7.1093163e+08,5.2651265e+10,2.7711192e+09,1.1415657e+09,4.5662628e+10,5.9401961e+09,7.0616505e+08,21606.755,539113.94,10200000,5.8583677e+09,4780041.3
834000,4170,2.7663965e+09,1.5476514e+18,1.752357e+21,5.5422374e+18,9.5605055e+13,6.7352365e+20,8.8155008e+09,0,0,553279.31,7.117703e+08,5.2651255e+10,2.7711187e+09,1.1415655e+09,4.566262e+10,5.9401933e+09,7.0700288e+08,20971.272,539749.42,10200000,5.8585006e+09,4780250.7
836000,4180,2.7663965e+09,1.5486856e+18,1.7523562e+21,5.5422364e+18,9.5609244e+13,6.7352353e+20,8.8213918e+09,0,0,553279.31,7.1260897e+08,5.2651246e+10,2.7711182e+09,1.1415653e+09,4.5662612e+10,5.9401906e+09,7.0784071e+08,20335.788,540384.9,10200000,5.8586323e+09,4780460.2
838000,4190,2.7663965e+09,1.5497198e+18,1.7523554e+21,5.5422354e+18,9.5613433e+13,6.7352341e+20,8.8272828e+09,0,0,553279.31,7.1344763e+08,5.2651236e+10,2.7711177e+09,1.1415651e+09,4.5662604e+10,5.9401878e+09,7.0867854e+08,19700.305,541020.39,10200000,5.8587628e+09,4780669.6
840000,4200,2.7663965e+09,1.5507541e+18,1.7523546e+21,5.5422344e+18,9.5617622e+13,6.735233e+20,8.8331738e+09,0,0,553279.31,7.142863e+08,5.2651227e+10,2.7711172e+09,1.1415649e+09,4.5662596e+10,5.9401851e+09,7.0951637e+08,19064.821,541655.87,10200000,5.8588922e+09,4780879.1
842000,4210,2.7663965e+09,1.5517883e+18,1.7523538e+21,5.5422333e+18,9.5621812e+13,6.7352318e+20,8.8390647e+09,0,0,553279.31,7.1512497e+08,5.2651217e+10,2.7711167e+09,1.1415647e+09,4.5662588e+10,5.9401823e+09,7.103542e+08,18429.338,542291.35,10200000,5.8590205e+09,4781088.6
844000,4220,2.7663965e+09,1.5528225e+18,1.752353e+21,5.5422323e+18,9.5626001e+13,6.7352306e+20,8.8449557e+09,0,0,553279.31,7.1596363e+08,5.2651207e+10,2.7711161e+09,1.1415645e+09,4.566258e+10,5.9401795e+09,7.1119203e+08,17793.854,542926.84,10200000,5.8591477e+09,4781298
846000,4230,2.7663965e+09,1.5538567e+18,1.7523522e+21,5.5422312e+18,9.563019e+13,6.7352294e+20,8.8508467e+09,0,0,553279.31,7.168023e+08,5.2651197e+10,2.7711156e+09,1.1415643e+09,4.5662572e+10,5.9401768e+09,7.1202986e+08,17158.371,543562.32,10200000,5.8592737e+09,4781507.5
848000,4240,2.7663965e+09,1.5548909e+18,1.7523513e+21,5.5422302e+18,9.5634379e+13,6.7352281e+20,8.8567376e+09,0,0,553279.31,7.1764097e+08,5.2651187e+10,2.7711151e+09,1.1415641e+09,4.5662564e+10,5.9401741e+09,7.1286769e+08,16522.887,544197.8,10200000,5.8593987e+09,4781716.9
850000,4250,2.7663965e+09,1.5559251e+18,1.7523505e+21,5.5422291e+18,9.5638568e+13,6.7352269e+20,8.8626286e+09,0,0,553279.31,7.1847963e+08,5.2651177e+10,2.7711146e+09,1.1415639e+09,4.5662555e+10,5.9401713e+09,7.1370552e+08,15887.404,544833.29,10200000,5.8595225e+09,4781926.4
852000,4260,2.7663965e+09,1.5569594e+18,1.7523497e+21,5.542228e+18,9.5642757e+13,6.7352256e+20,8.8685195e+09,0,0,553279.31,7.193183e+08,5.2651166e+10,2.771114e+09,1.1415637e+09,4.5662547e+10,5.9401686e+09,7.1454335e+08,15251.921,545468.77,10200000,5.8596453e+09,4782135.8
854000,4270,2.7663965e+09,1.5579936e+18,1.7523489e+21,5.5422269e+18,9.5646946e+13,6.7352244e+20,8.8744104e+09,0,0,553279.31,7.2015697e+08,5.2651156e+10,2.7711135e+09,1.1415635e+09,4.5662538e+10,5.9401659e+09,7.1538118e+08,14616.437,546104.25,10200000,5.8597669e+09,4782345.3
856000,4280,2.7663965e+09,1.5590278e+18,1.7523481e+21,5.5422258e+18,9.5651135e+13,6.7352231e+20,8.8803013e+09,0,0,553279.31,7.2099563e+08,5.2651145e+10,2.7711129e+09,1.1415632e+09,4.5662529e+10,5.9401631e+09,7.1621901e+08,13980.954,546739.74,10200000,5.8598875e+09,4782554.8
858000,4290,2.7663965e+09,1.560062e+18,1.7523473e+21,5.5422247e+18,9.5655324e+13,6.7352218e+20,8.8861922e+09,0,0,553279.31,7.218343e+08,5.2651135e+10,2.7711124e+09,1.141563e+09,4.5662521e+10,5.9401604e+09,7.1705684e+08,13345.47,547375.22,10200000,5.860007e+09,4782764.2
860000,4300,2.7663965e+09,1.5610962e+18,1.7523465e+21,5.5422236e+18,9.5659514e+13,6.7352205e+20,8.8920831e+09,0,0,553279.31,7.2267297e+08,5.2651124e+10,2.7711118e+09,1.1415628e+09,4.5662512e+10,5.9401577e+09,7.1789467e+08,12709.987,548010.7,10200000,5.8601255e+09,4782973.7
862000,4310,2.7663965e+09,1.5621304e+18,1.7523457e+21,5.5422225e+18,9.5663703e+13,6.7352192e+20,8.897974e+09,0,0,553279.31,7.2351163e+08,5.2651113e+10,2.7711112e+09,1.1415626e+09,4.5662503e+10,5.940155e+09,7.187325e+08,12074.503,548646.19,10200000,5.8602429e+09,4783183.1
864000,4320,2.7663965e+09,1.5631646e+18,1.7523449e+21,5.5422213e+18,9.5667892e+13,6.7352179e+20,8.9038648e+09,0,0,553279.31,7.243503e+08,5.2651103e+10,2.7711107e+09,1.1415624e+09,4.5662494e+10,5.9401523e+09,7.1957033e+08,11439.02,549281.67,10200000,5.8603593e+09,4783392.6
866000,4330,2.7663965e+09,1.5641988e+18,1.7523441e+21,5.5422202e+18,9.5672081e+13,6.7352165e+20,8.9097557e+09,0,0,553279.31,7.2518897e+08,5.2651092e+10,2.7711101e+09,1.1415621e+09,4.5662485e+10,5.9401496e+09,7.2040816e+08,10803.536,549917.15,10200000,5.8604746e+09,4783602
868000,4340,2.7663965e+09,1.565233e+18,1.7523433e+21,5.542219e+18,9.567627e+13,6.7352152e+20,8.9156465e+09,0,0,553279.31,7.2602763e+08,5.2651081e+10,2.7711095e+09,1.1415619e+09,4.5662476e+10,5.9401469e+09,7.2124599e+08,10168.053,550552.64,10200000,5.8605889e+09,4783811.5
870000,4350,2.7663965e+09,1.5662672e+18,1.7523425e+21,5.5422179e+18,9.5680459e+13,6.7352138e+20,8.9215374e+09,0,0,553279.31,7.268663e+08,5.265107e+10,2.7711089e+09,1.1415617e+09,4.5662467e+10,5.9401442e+09,7.2208382e+08,9532.5695,551188.12,10200000,5.8607022e+09,4784021
872000,4360,2.7663965e+09,1.5673014e+18,1.7523417e+21,5.5422167e+18,9.5684648e+13,6.7352124e+20,8.9274282e+09,0,0,553279.31,7.2770497e+08,5.2651058e+10,2.7711083e+09,1.1415614e+09,4.5662457e+10,5.9401415e+09,7.2292165e+08,8897.086,551823.6,10200000,5.8608145e+09,4784230.4
874000,4370,2.7663965e+09,1.5683356e+18,1.752341e+21,5.5422155e+18,9.5688837e+13,6.7352111e+20,8.933319e+09,0,0,553279.31,7.2854363e+08,5.2651047e+10,2.7711077e+09,1.1415612e+09,4.5662448e+10,5.9401388e+09,7.2375948e+08,8261.6026,552459.09,10200000,5.8609258e+09,4784439.9
876000,4380,2.7663965e+09,1.5693698e+18,1.7523402e+21,5.5422143e+18,9.5693026e+13,6.7352097e+20,8.9392098e+09,0,0,553279.31,7.293823e+08,5.2651036e+10,2.7711071e+09,1.141561e+09,4.5662438e+10,5.9401361e+09,7.2459731e+08,7626.1191,553094.57,10200000,5.861036e+09,4784649.3
878000,4390,2.7663965e+09,1.570404e+18,1.7523394e+21,5.5422131e+18,9.5697215e+13,6.7352083e+20,8.9451006e+09,0,0,553279.31,7.3022097e+08,5.2651024e+10,2.7711065e+09,1.1415607e+09,4.5662429e+10,5.9401335e+09,7.2543514e+08,6990.6357,553730.05,10200000,5.8611453e+09,4784858.8
880000,4400,2.7663965e+09,1.5714381e+18,1.7523386e+21,5.5422119e+18,9.5701405e+13,6.7352068e+20,8.9509914e+09,0,0,553279.31,7.3105963e+08,5.2651013e+10,2.7711059e+09,1.1415605e+09,4.5662419e+10,5.9401308e+09,7.2627298e+08,6355.1522,554365.54,10200000,5.8612536e+09,4785068.2
882000,4410,2.7663965e+09,1.5724723e+18,1.7523378e+21,5.5422107e+18,9.5705594e+13,6.7352054e+20,8.9568822e+09,0,0,553279.31,7.318983e+08,5.2651001e+10,2.7711053e+09,1.1415602e+09,4.566241e+10,5.9401281e+09,7.2711081e+08,5719.6688,555001.02,10200000,5.8613609e+09,4785277.7
884000,4420,2.7663965e+09,1.5735065e+18,1.752337e+21,5.5422094e+18,9.5709783e+13,6.735204e+20,8.962773e+09,0,0,553279.31,7.3273697e+08,5.265099e+10,2.7711047e+09,1.14156e+09,4.56624e+10,5.9401254e+09,7.2794864e+08,5084.1853,555636.51,10200000,5.8614673e+09,4785487.2
886000,4430,2.7663965e+09,1.5745407e+18,1.7523362e+21,5.5422082e+18,9.5713972e+13,6.7352025e+20,8.9686637e+09,0,0,553279.31,7.3357563e+08,5.2650978e+10,2.7711041e+09,1.1415598e+09,4.566239e+10,5.9401228e+09,7.2878647e+08,4448.7019,556271.99,10200000,5.8615727e+09,4785696.6
888000,4440,2.7663965e+09,1.5755749e+18,1.7523354e+21,5.542207e+18,9.5718161e+13,6.7352011e+20,8.9745545e+09,0,0,553279.31,7.344143e+08,5.2650966e+10,2.7711035e+09,1.1415595e+09,4.566238e+10,5.9401201e+09,7.296243e+08,3813.2184,556907.47,10200000,5.8616771e+09,4785906.1
890000,4450,2.7663965e+09,1.5766091e+18,1.7523346e+21,5.5422057e+18,9.572235e+13,6.7351996e+20,8.9804452e+09,0,0,553279.31,7.3525297e+08,5.2650954e+10,2.7711029e+09,1.1415593e+09,4.566237e+10,5.9401175e+09,7.3046213e+08,3177.735,557542.96,10200000,5.8617806e+09,4786115.5
892000,4460,2.7663965e+09,1.5776432e+18,1.7523339e+21,5.5422044e+18,9.5726539e+13,6.7351981e+20,8.986336e+09,0,0,553279.31,7.3609163e+08,5.2650942e+10,2.7711022e+09,1.141559e+09,4.566236e+10,5.9401148e+09,7.3129996e+08,2542.2515,558178.44,10200000,5.8618832e+09,4786325
894000,4470,2.7663965e+09,1.5786774e+18,1.7523331e+21,5.5422032e+18,9.5730728e+13,6.7351966e+20,8.9922267e+09,0,0,553279.31,7.369303e+08,5.265093e+10,2.7711016e+09,1.1415588e+09,4.566235e+10,5.9401122e+09,7.3213779e+08,1906.7681,558813.92,10200000,5.8619848e+09,4786534.4
896000,4480,2.7663965e+09,1.5797116e+18,1.7523323e+21,5.5422019e+18,9.5734917e+13,6.7351951e+20,8.9981174e+09,0,0,553279.31,7.3776897e+08,5.2650918e+10,2.771101e+09,1.1415585e+09,4.566234e+10,5.9401095e+09,7.3297562e+08,1271.2846,559449.41,10200000,5.8620855e+09,4786743.9
898000,4490,2.7663965e+09,1.5807458e+18,1.7523315e+21,5.5422006e+18,9.5739107e+13,6.7351936e+20,9.0040081e+09,0,0,553279.31,7.3860763e+08,5.2650906e+10,2.7711003e+09,1.1415582e+09,4.566233e+10,5.9401069e+09,7.3381345e+08,635.80119,560084.89,10200000,5.8621853e+09,4786953.4
900000,4500,2.7663965e+09,1.5817799e+18,1.7523307e+21,5.5421993e+18,9.5743296e+13,6.7351921e+20,9.0098988e+09,0,0,553279.31,7.394463e+08,5.2650894e+10,2.7710997e+09,1.141558e+09,4.5662319e+10,5.9401042e+09,7.3465128e+08,0.31774172,560720.37,10200000,5.8622841e+09,4787162.8
